location	code	product_ean	store_name
America/Mexico_City	MX	4461200699290	Acayucan
Europe/Paris	FR	7286443294128	Arles
Europe/London	GB	5021206165374	Westbury
America/Santiago	CL	9917010420869	San Bernardo
America/Chicago	US	0674425990811	Greenville
Europe/Rome	IT	3575509945291	Novara
Asia/Yekaterinburg	RU	6740949051759	Ishim
Asia/Makassar	ID	5593842033473	Majene
Asia/Manila	PH	9845532139993	Jagna
America/Caracas	VE	9279801929891	Barinas
Europe/Berlin	DE	2399221413545	Karben
Africa/Brazzaville	CG	4179048857818	Brazzaville
Africa/Conakry	GN	3895237164178	Camayenne
Europe/Kiev	UA	5911662224336	Zvenihorodka
Europe/Rome	IT	2539386525343	Roseto degli Abruzzi
Europe/Paris	FR	0990360282775	Le Chesnay
Africa/Porto-Novo	BJ	0129064861720	Tchaourou
Asia/Kolkata	IN	6576461830363	Teghra
Africa/Maputo	MZ	4316802983028	Maxixe
Africa/Freetown	SL	3934660011540	Freetown
Europe/Paris	FR	8909340747878	Lons-le-Saunier
Europe/Berlin	DE	2415816624865	Neuburg an der Donau
Asia/Tokyo	JP	4467710749852	Yamada
Asia/Tokyo	JP	5130672748285	Annaka
Asia/Shanghai	CN	2327747576161	Wacheng
America/Chicago	US	8038265062459	Independence
Africa/Casablanca	MA	8802270594270	Temara
Asia/Aqtobe	KZ	8871956297293	Shalqar
Asia/Yakutsk	RU	6051644115654	Aykhal
Asia/Almaty	KZ	4711896154079	Zaysan
Asia/Kolkata	IN	2888856325564	Kangayam
Europe/Berlin	DE	1732742756790	Friedberg
America/New_York	US	3376577973236	Far Rockaway
Asia/Kolkata	IN	5847674112678	Sheoganj
Asia/Kolkata	IN	5388102978959	Kheda
Africa/Bamako	ML	8293711986134	Kati
America/Toronto	CA	3141941956234	Dorval
America/Mexico_City	MX	0408504196753	Acayucan
Asia/Samarkand	UZ	2768934927036	Jizzax
Europe/Berlin	DE	7024666120462	Losheim
America/Los_Angeles	US	5678712604332	Camarillo
Europe/Rome	IT	7173227984293	Cordenons
America/Recife	BR	1377175866700	Cabo
America/New_York	US	3861963963897	Thomasville
Europe/Paris	FR	6642540741308	Lons-le-Saunier
America/Bogota	CO	4908552655432	Honda
America/New_York	US	7366729658834	Toledo
America/Sao_Paulo	BR	9769329528862	Esmeraldas
Africa/Casablanca	MA	8297974103345	Temara
Europe/Berlin	DE	9356036381196	Gronau
Australia/Melbourne	AU	4862736100043	Carnegie
Europe/Belgrade	XK	8502326476788	Glogovac
Asia/Shanghai	CN	2192511240193	Guli
America/Los_Angeles	US	6010462773750	Beaumont
Asia/Kolkata	IN	5292400601979	Osmanabad
Asia/Jakarta	ID	8277029515460	Diwek
Europe/Berlin	DE	0856026877368	Gauting
Asia/Kolkata	IN	3249326860579	Kalavoor
Africa/Lagos	NG	0696024885688	Efon-Alaaye
America/New_York	US	4653678094022	Middle River
America/New_York	US	7649818567546	Collinwood
Asia/Manila	PH	5849844391883	Calauan
Australia/Brisbane	AU	5626111590169	Carindale
Europe/Berlin	DE	5248804537451	Marburg an der Lahn
America/Sao_Paulo	BR	8851487320097	Marau
Europe/Minsk	BY	9656519241864	Dobrush
Europe/Warsaw	PL	6319145199796	Ustka
Africa/Lagos	NG	3410467495917	Efon-Alaaye
Europe/Stockholm	SE	6649939773971	Hudiksvall
Asia/Yakutsk	RU	7921458506414	Aykhal
America/New_York	US	5688032408459	Bon Air
Asia/Kuala_Lumpur	MY	1343594327931	Batu Feringgi
Africa/Freetown	SL	9175096323065	Freetown
Europe/Helsinki	FI	3363301750355	Kallio
Asia/Kolkata	IN	7416088422239	Kheda
Asia/Kolkata	IN	9868411451771	Pilkhua
Africa/Algiers	DZ	8961538477257	Bordj Zemoura
Australia/Sydney	AU	1396198697634	Eastwood
America/New_York	US	1707338977231	Deltona
Europe/Kiev	UA	6450846212770	Zvenihorodka
Europe/Amsterdam	NL	3139091232452	Hoogezand
Europe/Paris	FR	9318181725928	Bron
America/Managua	NI	7608001187671	Jinotepe
Europe/Rome	IT	4709292131893	Campobasso
Europe/Berlin	DE	2998812331666	Trossingen
Europe/Sofia	BG	5808351800288	Smolyan
Europe/London	GB	8116359618291	Devizes
America/Chicago	US	5650344659690	Ada
Europe/Moscow	RU	9260493577712	Severodvinsk
Europe/Brussels	BE	1990938135747	Temse
Europe/Berlin	DE	3720917376681	Wesseling
Asia/Karachi	PK	6383018441466	Naushahra Virkan
America/Havana	CU	3078645170898	Corralillo
Europe/Brussels	BE	6539686511097	Rixensart
Asia/Tehran	IR	8976554930372	Shahre Jadide Andisheh
Asia/Yekaterinburg	RU	5989155115775	Kachkanar
Asia/Tokyo	JP	1630286063100	Komono
Europe/Istanbul	TR	0586433860409	Serinhisar
Africa/Casablanca	MA	7182505025832	Temara
Europe/London	GB	9773590419729	High Wycombe
America/Recife	BR	5244925642166	Cabo
America/Argentina/Cordoba	AR	8315554609350	Rafaela
Asia/Manila	PH	3483668734567	Calauan
Europe/Moscow	RU	4571741018273	Zhukovka
America/Denver	US	1594960455288	Kearns
Asia/Samarkand	UZ	3837077148901	Jizzax
America/New_York	US	8497790522454	Acworth
Asia/Manila	PH	8206299017084	Santa Catalina
America/New_York	US	5776750739310	Clermont
Asia/Bangkok	TH	9219463184085	Bang Ban
Europe/Rome	IT	0822527356046	Gorgonzola
Europe/Warsaw	PL	6741358294041	Jaworzno
Europe/London	GB	3154696560922	Brierley Hill
Asia/Karachi	PK	2763450789731	Jhol
Europe/Berlin	DE	6711281130655	Eppingen
Europe/Berlin	DE	7215395982586	Wittenau
Asia/Kolkata	IN	5992957597533	Supaul
Asia/Karachi	PK	1744670778157	Larkana
Asia/Shanghai	CN	4835868358903	Heyuan
America/Maceio	BR	8312290514498	Aracaju
America/Los_Angeles	US	4812554242050	Opportunity
Asia/Tokyo	JP	0733980780791	Ueno-ebisumachi
Asia/Samarkand	UZ	6523385494959	Jizzax
America/New_York	US	1548781838805	Pottstown
Asia/Jakarta	ID	6518879183891	Diwek
Europe/Amsterdam	NL	4727332272559	Emmeloord
Europe/Dublin	IE	6501125267452	An Muileann gCearr
America/Belem	BR	1181853743487	Soure
Indian/Antananarivo	MG	8282218842937	Sakaraha
Asia/Kolkata	IN	9746090803336	Gajendragarh
Asia/Tokyo	JP	7593979073173	Okegawa
Europe/Dublin	IE	3664225300559	Athlone
Asia/Colombo	LK	1199551500813	Hendala
America/Argentina/Buenos_Aires	AR	4890773280794	Tandil
Asia/Kolkata	IN	7088755856564	Parola
America/Sao_Paulo	BR	5959515654923	Buri
Asia/Tokyo	JP	8247875868423	Sasayama
Asia/Tokyo	JP	5651925192056	Nonoichi
Europe/Paris	FR	1357857322359	Dax
Europe/Madrid	ES	9371736154079	Palafrugell
Africa/Casablanca	MA	2105596332912	Temara
America/New_York	US	0800802237723	Kensington
Asia/Manila	PH	0657848581521	San Jose
America/Caracas	VE	7964578064525	Tinaquillo
Africa/Lagos	NG	8813429398564	Biu
Europe/London	GB	2726956950012	Westbury
Asia/Ho_Chi_Minh	VN	0673425541252	Sa Dec
Europe/Berlin	DE	9351895269272	Wittenau
Europe/Vilnius	LT	2928820701175	Alytus
Europe/Rome	IT	7651735743477	Misterbianco
Africa/Tunis	TN	7019923532324	Siliana
Asia/Shanghai	CN	1254590752743	Wacheng
Europe/Moscow	RU	6979333613932	Gudermes
Africa/Lagos	NG	2402414968569	Olupona
Europe/Berlin	DE	8912783909048	Aschaffenburg
Europe/Paris	FR	7422989345898	Les Olives
Europe/Rome	IT	3079517814957	Ragusa
Europe/Berlin	DE	9398654260774	Pfullingen
Europe/Berlin	DE	7513335381117	Gifhorn
Europe/Moscow	RU	6699014966347	Solntsevo
Asia/Bangkok	TH	8953215683860	Yasothon
America/Chicago	US	9899616957577	Fairview Heights
Asia/Jerusalem	IL	7830419917360	Ganei Tikva
America/Los_Angeles	US	1041030602405	Kent
America/New_York	US	7213808219311	Taunton
America/Porto_Velho	BR	5105647378163	Porto Velho
America/Caracas	VE	0853039209605	Ciudad Guayana
Europe/Paris	FR	6809612949202	Ajaccio
America/Sao_Paulo	BR	9324951020865	Guapimirim
America/Manaus	BR	1761647047009	Itacoatiara
Asia/Yekaterinburg	RU	5193420285708	Kuvandyk
America/Puerto_Rico	PR	0842072516016	Yauco
Europe/Moscow	RU	7744854656428	Severodvinsk
Indian/Antananarivo	MG	2953995454427	Ambatondrazaka
America/Sao_Paulo	BR	4285100197720	Loanda
Africa/Casablanca	MA	9984934261892	Jerada
Asia/Kolkata	IN	0805470912958	Kashipur
America/Tegucigalpa	HN	6322463847652	Olanchito
Asia/Shanghai	CN	4866464592903	Beidao
Africa/Abidjan	CI	8484194021232	Bonoua
Europe/Copenhagen	DK	2659410005860	Frederiksberg
Europe/Rome	IT	9131128063804	Somma Vesuviana
Europe/Berlin	DE	2907654457021	Charlottenburg-Nord
Africa/Addis_Ababa	ET	3708858929418	Arba Minch
America/El_Salvador	SV	5506672734762	Ilopango
Asia/Tokyo	JP	0389759181711	Yao
America/Mexico_City	MX	2615870007561	Zacoalco de Torres
America/Sao_Paulo	BR	5394187811494	Marau
Asia/Jakarta	ID	5365637228599	Besuki
Europe/Madrid	ES	3468348941268	Villaquilambre
Africa/Abidjan	CI	5233955436692	Bonoua
America/Los_Angeles	US	7337024503006	Laguna Niguel
America/Chicago	US	2286692829084	San Juan
Europe/Moscow	RU	5495875432608	Stupino
America/Caracas	VE	9176034991889	Tinaquillo
Europe/Berlin	DE	1529669315083	Aschaffenburg
America/Tegucigalpa	HN	7905128084686	Olanchito
Europe/London	GB	8744688020692	Inverness
Asia/Kolkata	IN	3345825863667	Amreli
America/Chicago	US	5490304239964	Bourbonnais
Europe/Prague	CZ	3076456063330	Most
America/New_York	US	9477098379089	Norwalk
Asia/Manila	PH	9163268896271	San Jose
America/Los_Angeles	US	2740125701960	South Whittier
America/New_York	US	5896074306866	Taunton
Europe/London	GB	6070439726608	Belper
Europe/Paris	FR	4190633188711	Niort
Africa/Libreville	GA	0789344221486	Franceville
Europe/Berlin	DE	6295598153120	Bad Segeberg
Australia/Brisbane	AU	4132192552473	Carindale
Europe/London	GB	9550260692039	East Dereham
America/Chicago	US	6566666265664	Hutchinson
Europe/Amsterdam	NL	6786657740738	Vught
Asia/Kolkata	IN	0751914980697	Sirsi
America/Chicago	US	3575753364145	Huntley
Africa/Ndjamena	TD	3478483020124	Mongo
Africa/Addis_Ababa	ET	3400698624781	Debre Tabor
America/Chicago	US	9086103362529	Murray
Asia/Manila	PH	0260662545725	Calauan
America/Chicago	US	1313087307764	Lino Lakes
Asia/Manila	PH	0302819271085	Jagna
Asia/Yekaterinburg	RU	0281080308426	Oktyabr’skiy
Europe/London	GB	6369158996905	Hartley
America/Argentina/Buenos_Aires	AR	0115546882949	Chacabuco
Europe/Rome	IT	1937397534315	Falconara Marittima
Asia/Kolkata	IN	1016893744456	Hungund
Africa/Cairo	EG	5806145478460	Juhaynah
Asia/Kolkata	IN	1222677352780	Gariadhar
Europe/Kiev	UA	5479627173803	Artsyz
Asia/Manila	PH	1784143881663	Recodo
America/Detroit	US	3772148477996	Waverly
America/Mexico_City	MX	8264198156334	Salvatierra
Africa/Dar_es_Salaam	TZ	2405641528629	Mwandiga
America/Los_Angeles	US	9975193569195	Riverbank
Asia/Kolkata	IN	9220789097409	Madhipura
America/New_York	US	2232219413366	Deltona
Africa/Dar_es_Salaam	TZ	9832104412684	Same
America/New_York	US	6045095544101	Utica
Atlantic/Canary	ES	5839032426367	Maspalomas
Asia/Manila	PH	8320350659522	Baliuag
America/Chicago	US	7307382140045	Evergreen Park
Europe/Paris	FR	5512891218075	Saint-Genis-Laval
America/Detroit	US	4768628479535	Port Huron
America/Fortaleza	BR	7681216552458	Pedro II
Europe/Brussels	BE	9644231360451	Rixensart
Europe/Stockholm	SE	1487453164159	Boo
Asia/Seoul	KR	2773857610873	Goyang-si
Europe/Madrid	ES	5756700916992	Novelda
Europe/London	GB	5540770321257	Great Wyrley
Europe/Madrid	ES	5375710486099	Novelda
Asia/Jakarta	ID	5564432798072	Labuhan Deli
Asia/Shanghai	CN	0670067394697	Hushitai
America/New_York	US	4770117439258	Milledgeville
Asia/Manila	PH	3923583328392	Recodo
Asia/Manila	PH	5546571726345	Baliuag
Africa/Lagos	NG	3362267891010	Nkpor
Africa/Gaborone	BW	8118743582744	Tonota
Asia/Tehran	IR	2145907241342	Shahre Jadide Andisheh
America/New_York	US	0180907446870	Woodbridge
America/New_York	US	0262818556036	Boston
Europe/Istanbul	TR	7072323642444	Aksaray
Asia/Tokyo	JP	9357736293611	Annaka
Asia/Kolkata	IN	2114433750024	Puducherry
Asia/Karachi	PK	8205926734004	Mianwali
America/Havana	CU	3621858510670	Varadero
Europe/Brussels	BE	5297617747441	Beveren
Asia/Shanghai	CN	0536841137099	Wacheng
America/Fortaleza	BR	6911633408283	Guaraciaba do Norte
America/Havana	CU	1874462726353	Varadero
Asia/Kolkata	IN	4905018306310	Srinagar
Asia/Kolkata	IN	7487338017352	Uran
Europe/Rome	IT	4910262592822	Volla
Africa/Cairo	EG	7215137611125	Alexandria
Europe/Madrid	ES	5772971992954	Caravaca
America/Argentina/Cordoba	AR	7299375261519	Rafaela
Europe/London	GB	7438371332896	Lymington
Asia/Tehran	IR	7523060546095	Shahre Jadide Andisheh
Europe/Paris	FR	7833188409609	Mitry-Mory
America/New_York	US	1690151377145	Belle Glade
Africa/Lagos	NG	3621229867990	Olupona
Africa/Tunis	TN	3585808854170	El Alia
America/New_York	US	2923168131981	Waterbury
Asia/Samarkand	UZ	8146610837130	Jizzax
Asia/Manila	PH	4238161015397	Tupi
Asia/Kolkata	IN	2719875280513	Dharmapuri
Africa/Gaborone	BW	0428976644040	Tonota
Africa/Algiers	DZ	8605581056655	Messaad
Asia/Shanghai	CN	2977131537133	Shaowu
Europe/Berlin	DE	4471435313380	Oberhausen
Asia/Kolkata	IN	6509029587836	Gingee
America/New_York	US	2026598795812	Palm Valley
Asia/Yakutsk	RU	4142708328126	Aykhal
Asia/Kolkata	IN	6352560069558	Chamba
Asia/Kolkata	IN	4064111250798	Haldwani
America/New_York	US	5069637902861	Gates-North Gates
Europe/Berlin	DE	0075350965224	Barmbek-Nord
America/Chicago	US	7509650641654	Longview
America/Fortaleza	BR	7536652365868	Barras
Europe/London	GB	2679061287644	Leyland
Asia/Tashkent	UZ	3502395883604	Andijon
Africa/Lagos	NG	0992496286399	Igbara-Odo
America/New_York	US	5758494500616	Jersey City
Europe/Rome	IT	5926116741697	Montecchio Maggiore-Alte Ceccato
Europe/Berlin	DE	2021422169647	Wesseling
Europe/Skopje	MK	0726330686287	Saraj
Europe/Rome	IT	7456819282794	Catania
Asia/Shanghai	CN	4343089250635	Jiangyan
Europe/London	GB	8260150635640	Devizes
America/Mexico_City	MX	6389086872157	Oaxaca
America/New_York	US	7598882438477	Acworth
Asia/Manila	PH	9349040142037	Tupi
Africa/Dar_es_Salaam	TZ	8648039536507	Chanika
America/New_York	US	8629067348140	Dublin
Europe/Dublin	IE	1904290024533	An Muileann gCearr
Africa/Blantyre	MW	3128311862654	Salima
Asia/Kolkata	IN	0130504412136	Bachhraon
America/Denver	US	7491888239270	Ken Caryl
Europe/Malta	MT	2356195373404	Valletta
America/Chicago	US	5142321881151	Schererville
Asia/Shanghai	CN	2709109533508	Zhoucun
America/New_York	US	1155956260400	Brunswick
Asia/Kolkata	IN	7244264572924	Gorakhpur
Europe/Madrid	ES	9085135002083	Puertollano
Europe/London	GB	6476255571314	Cowes
America/Bogota	CO	2106197238863	Honda
America/New_York	US	9597279408886	Kensington
America/Chicago	US	0804832867325	San Juan
America/Chicago	US	0896871106169	Rosemount
America/Santiago	CL	6264960124334	Chiguayante
Australia/Melbourne	AU	1455168028257	Carnegie
Europe/Moscow	RU	9613566344924	Buynaksk
America/Bogota	CO	8067628640027	Andes
America/Mexico_City	MX	9623536874061	Santa Rosa Jauregui
America/Toronto	CA	5181879095603	Sainte-Catherine
Asia/Baku	AZ	4538514366405	Astara
America/Argentina/Buenos_Aires	AR	7461601260676	Tandil
Europe/Minsk	BY	6433756688361	Vitebsk
Europe/Berlin	DE	3658477852409	Weimar
America/Toronto	CA	8952005769395	Norfolk County
America/Denver	US	3128921682925	Carlsbad
Europe/Moscow	RU	2907344318946	Solntsevo
Europe/Madrid	ES	8507906180253	Cardedeu
Asia/Kolkata	IN	3283326695564	Moga
Europe/Istanbul	TR	7217336107393	Serinhisar
Europe/Zaporozhye	UA	8883603350640	Svatove
America/Chicago	US	4837178032788	Hueytown
America/Los_Angeles	US	6752455670898	Laguna Niguel
Australia/Melbourne	AU	1359998403447	Frankston South
Asia/Kolkata	IN	7156666541876	Udumalaippettai
Europe/Paris	FR	1625220685869	Lons-le-Saunier
Indian/Antananarivo	MG	4300747389250	Ikalamavony
Europe/Istanbul	TR	0509922414105	Yakuplu
America/Sao_Paulo	BR	5307852219860	Alfenas
Europe/Berlin	DE	2129118243517	Zeitz
Australia/Sydney	AU	4440723015831	Griffith
Africa/Addis_Ababa	ET	1870724411869	Debre Tabor
Asia/Kolkata	IN	4456154003668	Pilkhua
America/New_York	US	2012686839919	Milledgeville
Asia/Tokyo	JP	1646274300546	Hita
Asia/Manila	PH	8694366821908	Sorsogon
Europe/Helsinki	FI	4066138189143	Tornio
Asia/Jakarta	ID	4850923887891	Pameungpeuk
America/New_York	US	6972869508093	Cypress Hills
America/Argentina/Buenos_Aires	AR	9333247028355	Pontevedra
America/Los_Angeles	US	8720827553054	Claremont
Europe/Rome	IT	9275856274900	Sassari
Asia/Dhaka	BD	3676837967037	Manikchari
Asia/Jakarta	ID	9828580482129	Pekanbaru
Asia/Kolkata	IN	0501730656265	Sirsi
Europe/Sofia	BG	0292626099142	Aytos
Europe/Madrid	ES	4015332530589	Novelda
America/Chicago	US	1913346561458	Evergreen Park
Asia/Kolkata	IN	3106591878046	Davangere
Europe/London	GB	7712175590189	Thetford
Europe/Warsaw	PL	6243322634810	Ustka
Asia/Yekaterinburg	RU	0277415544089	Kuvandyk
Europe/Istanbul	TR	7327561176665	Gaziantep
Asia/Shanghai	CN	2073144648610	Jingzhou
Europe/Istanbul	TR	5123042468968	Mudanya
Asia/Manila	PH	5481807009857	Jagna
Asia/Jakarta	ID	0999111612892	Tebingtinggi
America/Chicago	US	5245104701100	Huntley
Europe/Belgrade	RS	7693461136055	Sremska Mitrovica
America/New_York	US	1185139317331	Front Royal
America/Havana	CU	1478728806928	Boyeros
America/El_Salvador	SV	4289336335970	Sonzacate
Asia/Krasnoyarsk	RU	0980951181655	Lesosibirsk
Africa/Johannesburg	ZA	4631637656085	Standerton
America/New_York	US	9362487517398	Mechanicsville
Europe/Warsaw	PL	0008958579678	Strzelce Opolskie
Europe/Rome	IT	4998837663153	Malnate
America/Sao_Paulo	BR	8825961320958	Alfenas
Asia/Kolkata	IN	7010612314078	Moga
America/Mexico_City	MX	4677295233152	Teziutlan
Europe/Rome	IT	9114903846250	Perugia
America/Detroit	US	9044354392719	Waverly
America/Chicago	US	2457803464399	Coralville
Europe/Lisbon	PT	5592541679760	Carnaxide
Europe/London	GB	0771392356630	Lymington
Europe/Brussels	BE	4590203437896	Denderleeuw
America/New_York	US	3207950114802	Sun City Center
Asia/Barnaul	RU	2757075198962	Novosilikatnyy
Europe/Rome	IT	8550847823925	Ventimiglia
Africa/Douala	CM	0307889317268	Tonga
Europe/Moscow	RU	1577035655783	Novopavlovsk
Asia/Jakarta	ID	5418157570423	Pameungpeuk
Asia/Karachi	PK	0971736459052	Bhit Shah
Africa/Algiers	DZ	0936734839022	Messaad
Europe/Helsinki	FI	9875167105605	Espoo
Europe/Moscow	RU	2945896961333	Yeysk
Europe/Minsk	BY	4327162756290	Vitebsk
Asia/Kolkata	IN	1333879282390	Bachhraon
America/New_York	US	3218122104255	Middle River
Europe/Moscow	RU	6497226650616	Arzamas
America/New_York	US	5286155298386	Front Royal
Europe/Berlin	DE	1213421862990	Hechingen
Europe/Berlin	DE	0641788968337	Finnentrop
Asia/Jakarta	ID	8851032017885	Pameungpeuk
Europe/Madrid	ES	1237516825844	Villaquilambre
Asia/Kolkata	IN	4465521843318	Dombivli
America/Recife	BR	5287477713878	Catende
America/New_York	US	3428137054807	Middle River
Europe/Berlin	DE	0759470977052	Albstadt
Asia/Kolkata	IN	9380489600627	Tiruppuvanam
Europe/Podgorica	ME	4174903948861	Budva
Europe/Madrid	ES	0026400002871	Amposta
Europe/Rome	IT	0494850097271	Perugia
Asia/Kolkata	IN	1638405432882	Chamba
Europe/Moscow	RU	0949684164137	Arzamas
America/New_York	US	3641434862719	Brighton Beach
America/Maceio	BR	5751867908149	Barra dos Coqueiros
America/Bahia	BR	8706683647762	Tucano
Europe/Belgrade	RS	7083830142907	Sremska Mitrovica
Europe/Zurich	CH	6851978362539	Onex
Europe/Moscow	RU	6705955650327	Naro-Fominsk
Asia/Tbilisi	GE	8654382906997	Kobuleti
America/New_York	US	7255482724835	Middletown
America/Caracas	VE	0850533847685	La Victoria
America/Sao_Paulo	BR	1659758585667	Iturama
America/Chicago	US	2212979032441	Tupelo
Europe/Amsterdam	NL	2005600082539	Oldenzaal
Asia/Bangkok	TH	5454738723673	Damnoen Saduak
America/Chicago	US	4723359273043	Grand Forks
America/Mexico_City	MX	6988030999348	Teziutlan
America/New_York	US	1006266700158	Scotch Plains
America/New_York	US	3800344335755	Cypress Hills
Europe/Paris	FR	1823065906570	Saint-Omer
America/Argentina/Cordoba	AR	8009458839202	Rafaela
Europe/Madrid	ES	4468545894731	Jumilla
Europe/Paris	FR	4317130249947	Le Chesnay
Europe/Rome	IT	6108309752096	Volla
Europe/London	GB	3930905139529	Poulton-le-Fylde
America/Chicago	US	1085365450379	Huntley
America/Los_Angeles	US	7591035083388	Porterville
Asia/Yekaterinburg	RU	6162293611821	Kuvandyk
Europe/Belgrade	RS	3070366116186	Negotin
Asia/Kolkata	IN	2426339068845	Moga
Africa/Mogadishu	SO	5860082027365	Baki
Africa/Algiers	DZ	0363644400781	Cheraga
America/Chicago	US	3746493024143	Estelle
Europe/Berlin	DE	2606472104840	Wittenau
Europe/Moscow	RU	9767152720460	Kireyevsk
Europe/Berlin	DE	4755874919373	Marburg an der Lahn
Asia/Kolkata	IN	7644828230930	Talipparamba
America/New_York	US	7649042774611	Sicklerville
America/Caracas	VE	9411349518896	Tinaquillo
Africa/Lubumbashi	CD	5239230810720	Kamina
Europe/Amsterdam	NL	1398596439564	Hardenberg
Africa/Lagos	NG	8300519036456	Nkpor
America/New_York	US	0913286011892	Dumont
Europe/Zurich	CH	5069660804149	Onex
Asia/Tokyo	JP	0833884597553	Yamada
Europe/Rome	IT	0293599009732	Lanciano
Africa/Mogadishu	SO	6965292834174	Kismayo
Europe/London	GB	1077038396466	Blackpool
Asia/Vladivostok	RU	8681965966277	Nikolayevsk-on-Amure
Asia/Karachi	PK	3135472927207	Jhol
Europe/London	GB	9444290157463	East Dereham
Europe/Lisbon	PT	5896742229664	Paredes
Asia/Kolkata	IN	4045952783119	Jashpurnagar
America/Los_Angeles	US	6425161898367	Encinitas
Asia/Kolkata	IN	5055521741364	Leteri
Africa/Lagos	NG	0436478249984	Biu
America/Chicago	US	9702350351009	Searcy
Africa/Algiers	DZ	6600984160406	Bordj Zemoura
Australia/Brisbane	AU	5908231356598	Carindale
America/Chicago	US	1394105916304	Pekin
Africa/Algiers	DZ	5248644190397	Thenia
Europe/Warsaw	PL	5779969306144	Brzeg
America/Porto_Velho	BR	8259755961179	Porto Velho
Asia/Kolkata	IN	4941789310576	Gariadhar
America/Los_Angeles	US	5116089044233	Bryn Mawr-Skyway
Europe/Rome	IT	4189021487512	Somma Vesuviana
Asia/Manila	PH	0041897264403	Masbate
Europe/Berlin	DE	5051232437374	Zeitz
Africa/Dar_es_Salaam	TZ	0612929576711	Nyangao
Europe/London	GB	5358384497110	Rhosllanerchrugog
